dim_campaign_key,campaign_id,campaign_name,campaign_message_type,campaign_start_date,campaign_end_date,campaign_target_count,message_content,campaign_source,campaign_window_id,campaign_target_count_delivered,campaign_window_name,segment_code,segment_desc,is_control
5317,100003000,"23 20171019-10HAIR-LC -2,4,6-23-WE-LYBC FAN-All Age Group-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,2164,Over-exposing your hair to heat? Try the NEW Banana Hair Care range to nourished your hair and leaving you with beautiful results. Buy now: bit.ly/2gtLmAi,5,1000000301,2164,Hair Care 5th Window SMS - THU - 19102017,105383,20171019-10HAIR-LC -2 4 6-23-WE-LYBC FAN-All Age Group-NPD Banana Range,FALSE
5318,100003001,"24 20171019-10HAIR-LC -2,4,6-24-WE-LYBC FAN-All Age Group-NPD Fuji Green Tea Shampoo + Conditioner B",ENGAGE - SMS,00:00.0,00:00.0,11637,"Make shower time fun with Fuji Green Tea shampoo & Conditioner. Suitable for normal to oily hair, 100% vegan with green tea from Japan. Buy now: bit.ly/2kFoZw1",5,1000000301,11636,Hair Care 5th Window SMS - THU - 19102017,105384,20171019-10HAIR-LC -2 4 6-24-WE-LYBC FAN-All Age Group-NPD Fuji Green Tea Shampoo + Conditioner Bene,FALSE
5319,100003003,"25 20171019-10HAIR-LC -2,4,6-25-WE-LYBC FAN-All Age Group-NPD Green Tea Hair Scrub Disc 15%",ENGAGE - SMS,00:00.0,00:00.0,12357,Beyond your ordinary hair care ritual! Get 15% DISC on NEW Green Tea Hair Scrub s/d 25Oct17. Take a good care of your scalp. T&C Apply. Buy now: bit.ly/2yiXfTY,5,1000000301,12357,Hair Care 5th Window SMS - THU - 19102017,105385,20171019-10HAIR-LC -2 4 6-25-WE-LYBC FAN-All Age Group-NPD Green Tea Hair Scrub Disc 15%,FALSE
5320,100003004,"26 20171019-10HAIR-LC -2,4,6-26-WE-LYBC FAN-All Age Group-NPD Range Fuji Green Tea vs Banana",ENGAGE - SMS,00:00.0,00:00.0,10799,Do you have normal to oily hair OR normal to dry hair? Find the right hair treatment from our Fuji Green Tea or Banana Hair Care range. Buy now: bit.ly/2wukF4g,5,1000000301,10799,Hair Care 5th Window SMS - THU - 19102017,105386,20171019-10HAIR-LC -2 4 6-26-WE-LYBC FAN-All Age Group-NPD Range Fuji Green Tea vs Banana,FALSE
5321,100003005,"27 20171019-10HAIR-LC -2,4,6-27-WE-LYBC FAN-All Age Group-Point Redemption Body Lotion",ENGAGE - SMS,00:00.0,00:00.0,393,"Get a smooth & well-nourished skin with your points! Redeem our selected Body Lotion 250ml with 125 points, s/d Dec 2017. T&C Apply. Redeem now: bit.ly/2xykdBG",5,1000000301,393,Hair Care 5th Window SMS - THU - 19102017,105387,20171019-10HAIR-LC -2 4 6-27-WE-LYBC FAN-All Age Group-Point Redemption Body Lotion,FALSE
5322,100003006,"28 20171019-10HAIR-LC -2,4,6-28-WE-LYBC FAN-All Age Group-Point Redemption Body Mist",ENGAGE - SMS,00:00.0,00:00.0,5411,"Get your favorite scents with points! Redeem our selected Body Mist 100ml with 130 points, s/d Dec 2017. T&C Apply. Don't be late! Redeem here: bit.ly/2x9MiiH",5,1000000301,5410,Hair Care 5th Window SMS - THU - 19102017,105388,20171019-10HAIR-LC -2 4 6-28-WE-LYBC FAN-All Age Group-Point Redemption Body Mist,FALSE
5323,100003007,"29 20171019-10HAIR-LC -2,4,6-29-WE-LYBC FAN-All Age Group-Point Redemption Conditioner Rainforest",ENGAGE - SMS,00:00.0,00:00.0,5721,"Get a beautiful healthy hair with your points! Redeem our Rainforest Conditioner 250ml with 70 points, s/d Dec 2017. T&C Apply. Redeem here now: bit.ly/2xVxHeP",5,1000000301,5720,Hair Care 5th Window SMS - THU - 19102017,105389,20171019-10HAIR-LC -2 4 6-29-WE-LYBC FAN-All Age Group-Point Redemption Conditioner Rainforest,FALSE
5324,100003008,"30 20171019-10HAIR-LC -2,4,6-30-WE-LYBC FAN-All Age Group-Save 10% on Brushes with Any Purchase of M",ENGAGE - SMS,00:00.0,00:00.0,4302,"Perfect your look with our cruelty-free brush! Get 10% DISC on our brushes with any purchase of makeup, s/d 25 Oct 17. T&C Apply. Get here now: bit.ly/2kiPCae",5,1000000301,4302,Hair Care 5th Window SMS - THU - 19102017,105390,20171019-10HAIR-LC -2 4 6-30-WE-LYBC FAN-All Age Group-Save 10% on Brushes with Any Purchase of Make,FALSE
5325,100003009,"31 20171019-10HAIR-LC -2,4,6-31-WE-LYBC FAN-GenX+Senior-NPD Aloe Multi Gel",ENGAGE - SMS,00:00.0,00:00.0,4124,"Soothing & Moisturising agent from head to toe! Try our NEW Aloe Multi-Use Shooting Gel to moisturise your face, body and hair. Get yours here: bit.ly/2y9d2V6",5,1000000301,4123,Hair Care 5th Window SMS - THU - 19102017,105391,20171019-10HAIR-LC -2 4 6-31-WE-LYBC FAN-GenX+Senior-NPD Aloe Multi Gel,FALSE
5326,100003010,"32 20171019-10HAIR-LC -2,4,6-32-WE-LYBC FAN-GenX+Senior-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,16839,Got dry and frizzy hair? Try NEW Banana Hair Care range! Made from banana puree that will leaves your hair feeling intensely nourished. Buy now: bit.ly/2gtLmAi,5,1000000301,16837,Hair Care 5th Window SMS - THU - 19102017,105392,20171019-10HAIR-LC -2 4 6-32-WE-LYBC FAN-GenX+Senior-NPD Banana Range,FALSE
5327,100003011,"33 20171019-10HAIR-LC -2,4,6-33-WE-LYBC FAN-GenX+Senior-NPD Green Tea Hair Scrub Disc 15%",ENGAGE - SMS,00:00.0,00:00.0,814,Beyond your ordinary hair care ritual! Get 15% DISC on NEW Green Tea Hair Scrub s/d 25Oct17. Take a good care of your scalp. T&C Apply. Buy now: bit.ly/2yiXfTY,5,1000000301,814,Hair Care 5th Window SMS - THU - 19102017,105393,20171019-10HAIR-LC -2 4 6-33-WE-LYBC FAN-GenX+Senior-NPD Green Tea Hair Scrub Disc 15%,FALSE
5328,100003012,"34 20171019-10HAIR-LC -2,4,6-34-WE-LYBC FAN-Teens+Millennials-NPD Aloe Multi Gel",ENGAGE - SMS,00:00.0,00:00.0,2955,Got a sun-kissed skin? Calm it with NEW Aloe Multi-Use Shooting Gel. Mengandung lidah buaya yg membantu melembapkan & menenangkan kulit. Buy now bit.ly/2y9d2V6,5,1000000301,2955,Hair Care 5th Window SMS - THU - 19102017,105394,20171019-10HAIR-LC -2 4 6-34-WE-LYBC FAN-Teens+Millennials-NPD Aloe Multi Gel,FALSE
5329,100003013,"35 20171019-10HAIR-LC -2,4,6-35-WE-LYBC FAN-Teens+Millennials-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,12324,Say HELLO to our NEW Banana Hair Care! Use the full range to nourished your normal to dry hair. Get healthy hair from root to tip. Buy now: bit.ly/2gtLmAi,5,1000000301,12321,Hair Care 5th Window SMS - THU - 19102017,105395,20171019-10HAIR-LC -2 4 6-35-WE-LYBC FAN-Teens+Millennials-NPD Banana Range,FALSE
5330,100003014,"36 20171019-10HAIR-LC -2,4,6-36-WE-LYBC FAN-Teens+Millennials-NPD Green Tea Hair Scrub Disc 15%",ENGAGE - SMS,00:00.0,00:00.0,501,"Treat your gorgeous hair right! DISC 15% on NEW Green Tea Hair Scrub, s/d 25Oct17. Help to keep your scalp clean and healthy. T&C Apply. Buy now bit.ly/2yiXfTY",5,1000000301,501,Hair Care 5th Window SMS - THU - 19102017,105396,20171019-10HAIR-LC -2 4 6-36-WE-LYBC FAN-Teens+Millennials-NPD Green Tea Hair Scrub Disc 15%,FALSE
5331,100003043,Hair Care 5th Window Push Notification - FRI - 20102017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,82991,"Bye-Bye Dandruff, Say Hello to Our Ginger Shampoo!",5,1000000305,82727,Hair Care 5th Window Push Notification - FRI - 20102017,105447,20171020-5-10HAIR-ALL-ALL AGE GROUP-WE/WD-Push Notification #5,FALSE
5332,100003017,"1 20171023-10HAIR-LC -3,5-1-WD-LYBC CLUB-All Age Group-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,5921,Over-exposing your hair to heat? Try the NEW Banana Hair Care range to nourished your hair and leaving you with beautiful results. Buy now: bit.ly/2gtLmAi,5,1000000304,5921,Hair Care 6th Window SMS - MON - 23102017,105397,20171023-10HAIR-LC -3 5-1-WD-LYBC CLUB-All Age Group-NPD Banana Range,FALSE
5333,100003018,"2 20171023-10HAIR-LC -3,5-2-WD-LYBC FAN-All Age Group-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,74,Over-exposing your hair to heat? Try the NEW Banana Hair Care range to nourished your hair and leaving you with beautiful results. Buy now: bit.ly/2gtLmAi,5,1000000304,74,Hair Care 6th Window SMS - MON - 23102017,105398,20171023-10HAIR-LC -3 5-2-WD-LYBC FAN-All Age Group-NPD Banana Range,FALSE
5334,100003019,"3 20171023-10HAIR-LC -2,4,6-3-WD-LYBC CLUB-All Age Group-NPD Fuji Green Tea Shampoo + Conditioner Be",ENGAGE - SMS,00:00.0,00:00.0,18981,"Make shower time fun with Fuji Green Tea shampoo & Conditioner. Suitable for normal to oily hair, 100% vegan with green tea from Japan. Buy now: bit.ly/2kFoZw1",5,1000000304,18979,Hair Care 6th Window SMS - MON - 23102017,105399,20171023-10HAIR-LC -2 4 6-3-WD-LYBC CLUB-All Age Group-NPD Fuji Green Tea Shampoo + Conditioner Bene,FALSE
5335,100003020,"4 20171023-10HAIR-LC -2,4,6-4-WD-LYBC CLUB-All Age Group-NPD Green Tea Hair Scrub Disc 10%",ENGAGE - SMS,00:00.0,00:00.0,1039,Discover the secret for your beautiful hair with our NEW Green Tea Hair Scrub & enjoy 10% DISC s/d 25 Oct 17. T&C Apply. Get yours here: bit.ly/2x9of8q,5,1000000304,1039,Hair Care 6th Window SMS - MON - 23102017,105400,20171023-10HAIR-LC -2 4 6-4-WD-LYBC CLUB-All Age Group-NPD Green Tea Hair Scrub Disc 10%,FALSE
5336,100003021,"5 20171023-10HAIR-LC -2,4,6-5-WD-LYBC CLUB-All Age Group-Point Redemption Body Mist",ENGAGE - SMS,00:00.0,00:00.0,69,"Get your favorite scents with points! Redeem our selected Body Mist 100ml with 130 points, s/d Dec 2017. T&C Apply. Don't be late! Redeem here: bit.ly/2x9MiiH",5,1000000304,69,Hair Care 6th Window SMS - MON - 23102017,105401,20171023-10HAIR-LC -2 4 6-5-WD-LYBC CLUB-All Age Group-Point Redemption Body Mist,FALSE
5337,100003022,"6 20171023-10HAIR-LC -2,4,6-6-WD-LYBC CLUB-All Age Group-Point Redemption Conditioner Rainforest",ENGAGE - SMS,00:00.0,00:00.0,1329,"Get a beautiful healthy hair with your points! Redeem our Rainforest Conditioner 250ml with 70 points, s/d Dec 2017. T&C Apply. Redeem here now: bit.ly/2xVxHeP",5,1000000304,1329,Hair Care 6th Window SMS - MON - 23102017,105402,20171023-10HAIR-LC -2 4 6-6-WD-LYBC CLUB-All Age Group-Point Redemption Conditioner Rainforest,FALSE
5338,100003023,"7 20171023-10HAIR-LC -2,4,6-7-WD-LYBC CLUB-All Age Group-Save 10% on Brushes with Any Purchase of Ma",ENGAGE - SMS,00:00.0,00:00.0,1634,"Perfect your look with our cruelty-free brush! Get 10% DISC on our brushes with any purchase of makeup, s/d 25 Oct 17. T&C Apply. Get here now: bit.ly/2kiPCae",5,1000000304,1634,Hair Care 6th Window SMS - MON - 23102017,105403,20171023-10HAIR-LC -2 4 6-7-WD-LYBC CLUB-All Age Group-Save 10% on Brushes with Any Purchase of Make,FALSE
5339,100003024,"8 20171023-10HAIR-LC -2,4,6-8-WD-LYBC CLUB-GenX+Seniors-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,3287,Got dry and frizzy hair? Try NEW Banana Hair Care range! Made from banana puree that will leaves your hair feeling intensely nourished. Buy now: bit.ly/2gtLmAi,5,1000000304,3287,Hair Care 6th Window SMS - MON - 23102017,105404,20171023-10HAIR-LC -2 4 6-8-WD-LYBC CLUB-GenX+Seniors-NPD Banana Range,FALSE
5340,100003025,"9 20171023-10HAIR-LC -2,4,6-9-WD-LYBC CLUB-GenX+Seniors-NPD Green Tea Hair Scrub Disc 10%",ENGAGE - SMS,00:00.0,00:00.0,404,Discover the secret for your beautiful hair with our NEW Green Tea Hair Scrub & enjoy 10% DISC s/d 25 Oct 17. T&C Apply. Get yours here: bit.ly/2x9of8q,5,1000000304,404,Hair Care 6th Window SMS - MON - 23102017,105405,20171023-10HAIR-LC -2 4 6-9-WD-LYBC CLUB-GenX+Seniors-NPD Green Tea Hair Scrub Disc 10%,FALSE
5341,100003026,"10 20171023-10HAIR-LC -2,4,6-10-WD-LYBC CLUB-Teens+Millennials-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,5228,Say HELLO to our NEW Banana Hair Care! Use the full range to nourished your normal to dry hair. Get healthy hair from root to tip. Buy now: bit.ly/2gtLmAi,5,1000000304,5228,Hair Care 6th Window SMS - MON - 23102017,105406,20171023-10HAIR-LC -2 4 6-10-WD-LYBC CLUB-Teens+Millennials-NPD Banana Range,FALSE
5342,100003027,"11 20171023-10HAIR-LC -2,4,6-11-WD-LYBC CLUB-Teens+Millennials-NPD Green Tea Hair Scrub Disc 10%",ENGAGE - SMS,00:00.0,00:00.0,335,"DISC 10% for NEW Green Tea Hair Scrub. Inspired by the nature and is a mix of Japanese green tea, mint & salt crystals. T&C Apply. Shop now: bit.ly/2x9of8q",5,1000000304,335,Hair Care 6th Window SMS - MON - 23102017,105407,20171023-10HAIR-LC -2 4 6-11-WD-LYBC CLUB-Teens+Millennials-NPD Green Tea Hair Scrub Disc 10%,FALSE
5343,100003028,"12 20171023-10HAIR-LC -2,4,6-12-WD-LYBC FAN-All Age Group-NPD Aloe Multi Gel",ENGAGE - SMS,00:00.0,00:00.0,832,"Soothing & Moisturising agent from head to toe! Try our NEW Aloe Multi-Use Shooting Gel to moisturise your face, body and hair. Get yours here: bit.ly/2y9d2V6",5,1000000304,832,Hair Care 6th Window SMS - MON - 23102017,105408,20171023-10HAIR-LC -2 4 6-12-WD-LYBC FAN-All Age Group-NPD Aloe Multi Gel,FALSE
5344,100003029,"13 20171023-10HAIR-LC -2,4,6-13-WD-LYBC FAN-All Age Group-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,541,Over-exposing your hair to heat? Try the NEW Banana Hair Care range to nourished your hair and leaving you with beautiful results. Buy now: bit.ly/2gtLmAi,5,1000000304,540,Hair Care 6th Window SMS - MON - 23102017,105409,20171023-10HAIR-LC -2 4 6-13-WD-LYBC FAN-All Age Group-NPD Banana Range,FALSE
5345,100003030,"14 20171023-10HAIR-LC -2,4,6-14-WD-LYBC FAN-All Age Group-NPD Fuji Green Tea Shampoo + Conditioner B",ENGAGE - SMS,00:00.0,00:00.0,2204,"Make shower time fun with Fuji Green Tea shampoo & Conditioner. Suitable for normal to oily hair, 100% vegan with green tea from Japan. Buy now: bit.ly/2kFoZw1",5,1000000304,2204,Hair Care 6th Window SMS - MON - 23102017,105410,20171023-10HAIR-LC -2 4 6-14-WD-LYBC FAN-All Age Group-NPD Fuji Green Tea Shampoo + Conditioner Bene,FALSE
5346,100003031,"15 20171023-10HAIR-LC -2,4,6-15-WD-LYBC FAN-All Age Group-NPD Green Tea Hair Scrub Disc 15%",ENGAGE - SMS,00:00.0,00:00.0,1754,Beyond your ordinary hair care ritual! Get 15% DISC on NEW Green Tea Hair Scrub s/d 25Oct17. Take a good care of your scalp. T&C Apply. Buy now: bit.ly/2yiXfTY,5,1000000304,1754,Hair Care 6th Window SMS - MON - 23102017,105411,20171023-10HAIR-LC -2 4 6-15-WD-LYBC FAN-All Age Group-NPD Green Tea Hair Scrub Disc 15%,FALSE
5347,100003032,"16 20171023-10HAIR-LC -2,4,6-16-WD-LYBC FAN-All Age Group-NPD Range Fuji Green Tea vs Banana",ENGAGE - SMS,00:00.0,00:00.0,1956,Do you have normal to oily hair OR normal to dry hair? Find the right hair treatment from our Fuji Green Tea or Banana Hair Care range. Buy now: bit.ly/2wukF4g,5,1000000304,1955,Hair Care 6th Window SMS - MON - 23102017,105412,20171023-10HAIR-LC -2 4 6-16-WD-LYBC FAN-All Age Group-NPD Range Fuji Green Tea vs Banana,FALSE
5348,100003033,"17 20171023-10HAIR-LC -2,4,6-17-WD-LYBC FAN-All Age Group-Point Redemption Body Lotion",ENGAGE - SMS,00:00.0,00:00.0,154,"Get a smooth & well-nourished skin with your points! Redeem our selected Body Lotion 250ml with 125 points, s/d Dec 2017. T&C Apply. Redeem now: bit.ly/2xykdBG",5,1000000304,154,Hair Care 6th Window SMS - MON - 23102017,105413,20171023-10HAIR-LC -2 4 6-17-WD-LYBC FAN-All Age Group-Point Redemption Body Lotion,FALSE
5349,100003034,"18 20171023-10HAIR-LC -2,4,6-18-WD-LYBC FAN-All Age Group-Point Redemption Body Mist",ENGAGE - SMS,00:00.0,00:00.0,1171,"Get your favorite scents with points! Redeem our selected Body Mist 100ml with 130 points, s/d Dec 2017. T&C Apply. Don't be late! Redeem here: bit.ly/2x9MiiH",5,1000000304,1171,Hair Care 6th Window SMS - MON - 23102017,105414,20171023-10HAIR-LC -2 4 6-18-WD-LYBC FAN-All Age Group-Point Redemption Body Mist,FALSE
5350,100003035,"19 20171023-10HAIR-LC -2,4,6-19-WD-LYBC FAN-All Age Group-Point Redemption Conditioner Rainforest",ENGAGE - SMS,00:00.0,00:00.0,1556,"Get a beautiful healthy hair with your points! Redeem our Rainforest Conditioner 250ml with 70 points, s/d Dec 2017. T&C Apply. Redeem here now: bit.ly/2xVxHeP",5,1000000304,1556,Hair Care 6th Window SMS - MON - 23102017,105415,20171023-10HAIR-LC -2 4 6-19-WD-LYBC FAN-All Age Group-Point Redemption Conditioner Rainforest,FALSE
5351,100003036,"20 20171023-10HAIR-LC -2,4,6-20-WD-LYBC FAN-All Age Group-Save 10% on Brushes with Any Purchase of M",ENGAGE - SMS,00:00.0,00:00.0,1457,"Apply makeup like a pro with our cruelty-free brushes! Get 10% DISC on brushes with any purchase of makeup, s/d 25 Oct 17. T&C Apply. Shop now: bit.ly/2kiPCae",5,1000000304,1457,Hair Care 6th Window SMS - MON - 23102017,105416,20171023-10HAIR-LC -2 4 6-20-WD-LYBC FAN-All Age Group-Save 10% on Brushes with Any Purchase of Make,FALSE
5352,100003037,"21 20171023-10HAIR-LC -2,4,6-21-WD-LYBC FAN-GenX+Seniors-NPD Aloe Multi Gel",ENGAGE - SMS,00:00.0,00:00.0,1145,"Soothing & Moisturising agent from head to toe! Try our NEW Aloe Multi-Use Shooting Gel to moisturise your face, body and hair. Get yours here: bit.ly/2y9d2V6",5,1000000304,1145,Hair Care 6th Window SMS - MON - 23102017,105417,20171023-10HAIR-LC -2 4 6-21-WD-LYBC FAN-GenX+Seniors-NPD Aloe Multi Gel,FALSE
5353,100003038,"22 20171023-10HAIR-LC -2,4,6-22-WD-LYBC FAN-GenX+Seniors-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,1971,Got dry and frizzy hair? Try NEW Banana Hair Care range! Made from banana puree that will leaves your hair feeling intensely nourished. Buy now: bit.ly/2gtLmAi,5,1000000304,1970,Hair Care 6th Window SMS - MON - 23102017,105418,20171023-10HAIR-LC -2 4 6-22-WD-LYBC FAN-GenX+Seniors-NPD Banana Range,FALSE
5354,100003039,"23 20171023-10HAIR-LC -2,4,6-23-WD-LYBC FAN-GenX+Seniors-NPD Green Tea Hair Scrub Disc 15%",ENGAGE - SMS,00:00.0,00:00.0,167,Beyond your ordinary hair care ritual! Get 15% DISC on NEW Green Tea Hair Scrub s/d 25Oct17. Take a good care of your scalp. T&C Apply. Buy now: bit.ly/2yiXfTY,5,1000000304,167,Hair Care 6th Window SMS - MON - 23102017,105419,20171023-10HAIR-LC -2 4 6-23-WD-LYBC FAN-GenX+Seniors-NPD Green Tea Hair Scrub Disc 15%,FALSE
5355,100003040,"24 20171023-10HAIR-LC -2,4,6-24-WD-LYBC FAN-Teens+Millennials-NPD Aloe Multi Gel",ENGAGE - SMS,00:00.0,00:00.0,932,Got a sun-kissed skin? Calm it with NEW Aloe Multi-Use Shooting Gel. Mengandung lidah buaya yg membantu melembapkan & menenangkan kulit. Buy now bit.ly/2y9d2V6,5,1000000304,932,Hair Care 6th Window SMS - MON - 23102017,105420,20171023-10HAIR-LC -2 4 6-24-WD-LYBC FAN-Teens+Millennials-NPD Aloe Multi Gel,FALSE
5356,100003041,"25 20171023-10HAIR-LC -2,4,6-25-WD-LYBC FAN-Teens+Millennials-NPD Banana Range",ENGAGE - SMS,00:00.0,00:00.0,1613,Say HELLO to our NEW Banana Hair Care! Use the full range to nourished your normal to dry hair. Get healthy hair from root to tip. Buy now: bit.ly/2gtLmAi,5,1000000304,1612,Hair Care 6th Window SMS - MON - 23102017,105421,20171023-10HAIR-LC -2 4 6-25-WD-LYBC FAN-Teens+Millennials-NPD Banana Range,FALSE
5357,100003042,"26 20171023-10HAIR-LC -2,4,6-26-WD-LYBC FAN-Teens+Millennials-NPD Green Tea Hair Scrub Disc 15%",ENGAGE - SMS,00:00.0,00:00.0,79,"Treat your gorgeous hair right! DISC 15% on NEW Green Tea Hair Scrub, s/d 25Oct17. Help to keep your scalp clean and healthy. T&C Apply. Buy now bit.ly/2yiXfTY",5,1000000304,79,Hair Care 6th Window SMS - MON - 23102017,105422,20171023-10HAIR-LC -2 4 6-26-WD-LYBC FAN-Teens+Millennials-NPD Green Tea Hair Scrub Disc 15%,FALSE
5360,100003046,Hair Care 6th Window Push Notification - WED - 25102017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,,82994,Truly a Saviour in Multiple Ways!,5,1000000307,74002,Hair Care 6th Window Push Notification - WED - 25102017,105447,20171020-5-10HAIR-ALL-ALL AGE GROUP-WE/WD-Push Notification #5,FALSE
5361,100003049,Tea Tree 1st Push Notification - FRI - 27102017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,88439,6 Tips To Clearer-Looking Skin,5,1000000309,88000,Tea Tree 1st Push Notification - FRI - 27102017,105912,20171027-1-11TTR-ALL-ALL AGE GROUP-WE/WD-Push Notification #1,FALSE
5364,100003137,1 20171030-C2-1-11TTR-All Age Group-LYBC FAN-WD-Bundle Face Wash + Toner + Oil 10ml + Face Mask SP 6,ENGAGE - SMS,00:00.0,00:00.0,1539,"Tired of blemished skin? Try our Tea Tree Bundle (Face Wash + Toner + Oil + Overnight Mask) for ONLY 649k, s/d 8 Nov 17. T&C Apply. Shop now: bit.ly/2y31inE",5,1000000313,1538,Tea Tree 2nd Window SMS - MON - 30102017,105625,20171030-C2-1-11TTR-All Age Group-LYBC FAN-WD-Bundle Face Wash + Toner + Oil 10ml + Face Mask SP 649,FALSE
5365,100003138,2 20171030-C2-2-11TTR-All Age Group-LYBC CLUB-WD-Bundle Face Wash + Toner + Oil 10ml + Face Mask SP,ENGAGE - SMS,00:00.0,00:00.0,805,Treat your blemished skin gently! Try Tea Tree Bundle (Face Wash + Toner + Oil + Overnight Mask) for ONLY 649k s/d 8 Nov 17. T&C Apply. Buy now: bit.ly/2y31inE,5,1000000313,805,Tea Tree 2nd Window SMS - MON - 30102017,105740,20171030-C2-2-11TTR-All Age Group-LYBC CLUB-WD-Bundle Face Wash + Toner + Oil 10ml + Face Mask SP 64,FALSE
5366,100003139,3 20171030-C2-3-11TTR-All Age Group-LYBC CLUB-WD-Save 10% on Sleeping Mask,ENGAGE - SMS,00:00.0,00:00.0,7143,"Enjoy 10% DISC for CLUB member on NEW Tea Tree Overnight Mask, s/d 8 Nov 17. Help to reduce blemishes while you snooze.T&C Apply. Shop now: bit.ly/2zzvh33",5,1000000313,7143,Tea Tree 2nd Window SMS - MON - 30102017,105751,20171030-C2-3-11TTR-All Age Group-LYBC CLUB-WD-Save 10% on Sleeping Mask,FALSE
5367,100003140,4 20171030-C4-4-11TTR-All Age Group-LYBC FAN-WD-Bundle Face Wash + Toner + Oil 10ml + Face Mask SP 6,ENGAGE - SMS,00:00.0,00:00.0,706,"Tired of blemished skin? Try our Tea Tree Bundle (Face Wash + Toner + Oil + Overnight Mask) for ONLY 649k, s/d 8 Nov 17. T&C Apply. Shop now: bit.ly/2y31inE",5,1000000313,706,Tea Tree 2nd Window SMS - MON - 30102017,105759,20171030-C4-4-11TTR-All Age Group-LYBC FAN-WD-Bundle Face Wash + Toner + Oil 10ml + Face Mask SP 649,FALSE
5368,100003141,5 20171030-C4-5-11TTR-All Age Group-LYBC CLUB-WD-Bundle Face Wash + Toner + Oil 10ml + Face Mask SP,ENGAGE - SMS,00:00.0,00:00.0,282,Treat your blemished skin gently! Try Tea Tree Bundle (Face Wash + Toner + Oil + Overnight Mask) for ONLY 649k s/d 8 Nov 17. T&C Apply. Buy now: bit.ly/2y31inE,5,1000000313,282,Tea Tree 2nd Window SMS - MON - 30102017,105767,20171030-C4-5-11TTR-All Age Group-LYBC CLUB-WD-Bundle Face Wash + Toner + Oil 10ml + Face Mask SP 64,FALSE
5369,100003142,6 20171030-C4-6-11TTR-All Age Group-LYBC CLUB-WD-Save 10% on Sleeping Mask,ENGAGE - SMS,00:00.0,00:00.0,972,"Enjoy 10% DISC for CLUB member on NEW Tea Tree Overnight Mask, s/d 8 Nov 17. Help to reduce blemishes while you snooze.T&C Apply. Shop now: bit.ly/2zzvh33",5,1000000313,972,Tea Tree 2nd Window SMS - MON - 30102017,105768,20171030-C4-6-11TTR-All Age Group-LYBC CLUB-WD-Save 10% on Sleeping Mask,FALSE
